Process_ID, Interval, Layer, Sv_mean, NASC, Sv_max, Sv_min, Sv_noise, NASC_noise, Height_mean, Depth_mean, Good_samples, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Ping_M, Dist_S, Dist_E, Dist_M, VL_start, VL_end, VL_mid, Date_S, Time_S, Date_E, Time_E, Date_M, Time_M, Lat_S, Lon_S, Lat_E, Lon_E, Lat_M, Lon_M, Exclude_below_line_depth_mean, Program_version, Processing_version, Processing_date, Processing_time, EV_filename, Alpha, Gain_constant, Noise_Sv_1m, Minimum_Sv_threshold_applied, Minimum_integration_threshold, Maximum_Sv_threshold_applied, Maximum_integration_threshold, Exclude_above_line_applied, Exclude_above_line_depth_mean, Exclude_below_line_applied, Bottom_offset, Standard_deviation, Skewness, Kurtosis, ABC, ABC_noise, Area_Backscatter_Strength, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean, Bad_data_no_data_samples, Beam_volume_sum, No_data_samples, C_good_samples, C_bad_data_no_data_samples, C_no_data_samples, Frequency, Grid_reference_line, Layer_top_to_reference_line_depth, Layer_top_to_reference_line_range, Layer_bottom_to_reference_line_depth, Layer_bottom_to_reference_line_range, Exclude_below_line_depth_min, Exclude_below_line_range_min, Exclude_below_line_depth_max, Exclude_below_line_range_max, Samples_Below_Bottom_Exclusion, Samples_Above_Surface_Exclusion, Samples_In_Domain, Bad_data_empty_water_samples, C_bad_data_empty_water_samples
20216, 1, 1, -67.806486, 210.700327, -56.947436, -77.738009, -968.875566, 0.000000, 29.500000, 39.500000, 59, 0.000000, 250.000000, 0, 1, 0, 0.000000, 14.259994, 0.000000, 0.000000, 12.315800, 0.000000, 20110618, 09:53:37.7250, 20110618, 09:53:42.7410, 20110618, 09:53:37.7250, 999.00000000, 999.00000000, 38.29770675, -74.00184911, 999.00000000, 999.00000000, 68.602006, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000035131778, 3.675343, 14.920100, 0.00000488847473, 0.00000000000000, -53.1082662555, 29.500000, 33.500000, 62.602006, 4.000000, 59, 693.089502, 0, 59, 59, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 68.600240, 62.600240, 68.603772, 62.603772, 362, 8, 488, 0, 0
20216, 4, 1, -67.978052, 365.600054, -53.933250, -88.672745, -967.868389, 0.000000, 53.250000, 39.046166, 639, 0.000000, 250.000000, 2, 13, 7, 609.288889, 783.868592, 676.642473, 600.477323, 767.864544, 664.488351, 20110618, 09:58:47.8660, 20110618, 09:59:42.8820, 20110618, 09:59:12.8820, 38.29429135, -73.99676838, 38.29350832, -73.99506447, 38.29396460, -73.99612420, 68.436577, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000036722427, 6.287088, 50.453991, 0.00000848231539, 0.00000000000000, -50.7148558352, 53.250000, 33.046166, 62.436577, 4.000000, 59, 7299.069795, 0, 639, 59, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 68.286042, 62.286042, 68.785154, 62.785154, 2182, 48, 2928, 0, 0
20216, 5, 1, -67.650531, 429.404616, -54.513897, -87.360996, -967.643172, 0.000000, 58.000000, 39.000000, 522, 0.000000, 250.000000, 14, 22, 18, 804.872796, 985.755684, 891.733823, 785.712933, 962.554717, 869.585907, 20110618, 09:59:47.8970, 20110618, 10:00:27.8970, 20110618, 10:00:07.8970, 38.29342634, -73.99486039, 38.29271476, -73.99301378, 38.29309020, -73.99397133, 68.254010, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000034583729, 5.815767, 45.173827, 0.00000996265003, 0.00000000000000, -50.0162512539, 58.000000, 33.000000, 62.254010, 4.000000, 0, 5945.382264, 0, 522, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 68.210086, 62.210086, 68.286042, 62.286042, 1638, 36, 2196, 0, 0
20216, 6, 1, -66.658665, 539.576913, -51.318612, -88.994632, -967.623341, 0.000000, 58.000000, 39.000000, 464, 0.000000, 250.000000, 23, 30, 26, 1010.587961, 1188.682597, 1086.367787, 986.469390, 1159.613961, 1060.347059, 20110618, 10:00:32.8970, 20110618, 10:01:07.9130, 20110618, 10:00:47.9130, 38.29260970, -73.99276442, 38.29188061, -73.99097647, 38.29229578, -73.99201647, 68.229562, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000055146433, 7.528268, 76.994835, 0.00001251876610, 0.00000000000000, -49.0243847491, 58.000000, 33.000000, 62.229562, 4.000000, 0, 5284.784234, 0, 464, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 68.207898, 62.207898, 68.264939, 62.264939, 1456, 32, 1952, 0, 0
20216, 7, 1, -68.244250, 374.537121, -52.079321, -89.534362, -967.851245, 0.000000, 58.000000, 39.000000, 464, 0.000000, 250.000000, 31, 38, 34, 1214.231935, 1396.536683, 1291.876725, 1185.240169, 1364.590024, 1261.633103, 20110618, 10:01:12.9130, 20110618, 10:01:47.9280, 20110618, 10:01:27.9280, 38.29178397, -73.99071209, 38.29106404, -73.98884379, 38.29147243, -73.98991928, 68.105628, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000041550576, 8.452257, 102.815095, 0.00000868966500, 0.00000000000000, -50.6099696589, 58.000000, 33.000000, 62.105628, 4.000000, 0, 5284.784234, 0, 464, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 68.064424, 62.064424, 68.265131, 62.265131, 1456, 32, 1952, 0, 0
20216, 8, 1, -69.024227, 312.966004, -56.919603, -89.805321, -968.029017, 0.000000, 58.000000, 39.000000, 406, 0.000000, 250.000000, 39, 45, 42, 1422.925931, 1580.341694, 1501.775919, 1391.109500, 1547.522160, 1468.728663, 20110618, 10:01:52.9440, 20110618, 10:02:22.9440, 20110618, 10:02:07.9440, 38.29096240, -73.98857260, 38.29037799, -73.98694126, 38.29066965, -73.98775528, 68.147528, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000027950137, 4.287737, 20.719986, 0.00000726114870, 0.00000000000000, -51.3899466959, 58.000000, 33.000000, 62.147528, 4.000000, 0, 4624.186205, 0, 406, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 67.878039, 61.878039, 68.219492, 62.219492, 1274, 28, 1708, 0, 0
20216, 9, 1, -69.377257, 288.532073, -55.804041, -88.146768, -968.018374, 0.000000, 58.000000, 39.000000, 464, 0.000000, 250.000000, 46, 53, 49, 1606.340397, 1791.114435, 1685.764735, 1573.685502, 1753.535007, 1650.565630, 20110618, 10:02:27.9440, 20110618, 10:03:02.9600, 20110618, 10:02:42.9440, 38.29028525, -73.98666901, 38.28963725, -73.98472721, 38.29000362, -73.98583585, 67.744445, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000024728649, 5.198963, 36.615801, 0.00000669425517, 0.00000000000000, -51.7429773750, 58.000000, 33.000000, 61.744445, 4.000000, 0, 5284.784234, 0, 464, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 67.610850, 61.610850, 67.878039, 61.878039, 1456, 32, 1952, 0, 0
20216, 10, 1, -67.611536, 433.277543, -53.455330, -89.454472, -967.740246, 0.000000, 58.000000, 39.000000, 406, 0.000000, 250.000000, 54, 60, 57, 1816.943496, 1977.124077, 1897.827331, 1780.048596, 1935.849609, 1857.644408, 20110618, 10:03:07.9600, 20110618, 10:03:37.9750, 20110618, 10:03:22.9750, 38.28954433, -73.98445670, 38.28899959, -73.98279680, 38.28926796, -73.98362300, 67.686745, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000041710829, 6.071017, 49.110065, 0.00001005250610, 0.00000000000000, -49.9772565474, 58.000000, 33.000000, 61.686745, 4.000000, 0, 4624.186205, 0, 406, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 67.610850, 61.610850, 67.779784, 61.779784, 1274, 28, 1708, 0, 0
20216, 11, 1, -68.219200, 376.703655, -56.824691, -89.004370, -968.065809, 0.000000, 58.000000, 39.000000, 464, 0.000000, 250.000000, 61, 68, 64, 2003.607958, 2186.721031, 2082.082846, 1961.560326, 2142.534047, 2039.562687, 20110618, 10:03:42.9750, 20110618, 10:04:17.9910, 20110618, 10:03:57.9910, 38.28891143, -73.98251583, 38.28829405, -73.98057723, 38.28864405, -73.98168636, 67.976017, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000027361259, 3.340999, 13.784773, 0.00000873993092, 0.00000000000000, -50.5849199991, 58.000000, 33.000000, 61.976017, 4.000000, 0, 5284.784234, 0, 464, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 67.731627, 61.731627, 68.239825, 62.239825, 1456, 32, 1952, 0, 0
20216, 12, 1, -68.215759, 381.064791, -53.845192, -88.707378, -968.133987, 0.000000, 58.625000, 39.314499, 469, 0.000000, 250.000000, 69, 76, 72, 2213.056537, 2395.984680, 2291.390584, 2168.556078, 2343.618676, 2245.508109, 20110618, 10:04:22.9910, 20110618, 10:04:58.0070, 20110618, 10:04:37.9910, 38.28819939, -73.98030150, 38.28756565, -73.97837740, 38.28792262, -73.97948136, 68.588457, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000034294481, 5.826419, 48.343677, 0.00000884111397, 0.00000000000000, -50.5349301074, 58.625000, 33.314499, 62.588457, 4.000000, 0, 5447.241599, 0, 469, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 68.366400, 62.366400, 69.183351, 63.183351, 1451, 32, 1952, 0, 0
20216, 13, 1, -67.909340, 413.530812, -54.384298, -89.673320, -968.074728, 0.000000, 59.285714, 39.644578, 415, 0.000000, 250.000000, 77, 83, 80, 2422.567457, 2580.126367, 2501.030045, 2369.895277, 2526.183178, 2448.182410, 20110618, 10:05:03.0070, 20110618, 10:05:33.0220, 20110618, 10:05:18.0220, 38.28747482, -73.97809672, 38.28693262, -73.97643658, 38.28719644, -73.97727316, 69.326785, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000033268925, 5.296014, 39.818071, 0.00000959436066, 0.00000000000000, -50.1798396025, 59.285714, 33.644578, 63.326785, 4.000000, 0, 4918.705507, 0, 415, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 69.153867, 63.153867, 69.574852, 63.574852, 1265, 28, 1708, 0, 0
20216, 14, 1, -68.490971, 359.953774, -55.298254, -86.222813, -968.341305, 0.000000, 59.000000, 39.500000, 472, 0.000000, 250.000000, 84, 91, 87, 2606.457278, 2791.318579, 2685.677338, 2552.206178, 2734.775441, 2630.226019, 20110618, 10:05:38.0220, 20110618, 10:06:13.0380, 20110618, 10:05:53.0220, 38.28684644, -73.97615658, 38.28623785, -73.97419367, 38.28658360, -73.97531510, 68.806257, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000029884820, 5.300267, 37.867569, 0.00000835131561, 0.00000000000000, -50.7824510306, 59.000000, 33.500000, 62.806257, 4.000000, 0, 5544.716018, 0, 472, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 68.526516, 62.526516, 69.153867, 63.153867, 1448, 32, 1952, 0, 0
20216, 15, 1, -67.710013, 423.563512, -53.796881, -85.019864, -968.471070, 0.000000, 58.000000, 39.000000, 406, 0.000000, 250.000000, 92, 98, 95, 2817.345268, 2974.889562, 2896.930597, 2760.582168, 2917.210036, 2838.802820, 20110618, 10:06:18.0380, 20110618, 10:06:48.0380, 20110618, 10:06:33.0380, 38.28614570, -73.97392125, 38.28561067, -73.97225653, 38.28587906, -73.97307867, 68.211331, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000036827506, 5.673371, 44.417650, 0.00000982713011, 0.00000000000000, -50.0757329393, 58.000000, 33.000000, 62.211331, 4.000000, 0, 4624.186205, 0, 406, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 68.211218, 62.211218, 68.212014, 62.212014, 1274, 28, 1708, 0, 0
20216, 16, 1, -67.780917, 417.602510, -55.117612, -84.293661, -967.708317, 0.000000, 58.125000, 39.063441, 465, 0.000000, 250.000000, 99, 106, 102, 3001.143569, 3182.330407, 3079.445101, 2943.278754, 3123.772099, 3020.726503, 20110618, 10:06:53.0530, 20110618, 10:07:28.0690, 20110618, 10:07:08.0530, 38.28552067, -73.97197970, 38.28491468, -73.97006100, 38.28524653, -73.97115575, 68.423619, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000031748180, 4.971219, 32.727542, 0.00000968882845, 0.00000000000000, -50.1372873363, 58.125000, 33.063441, 62.423619, 4.000000, 0, 5317.275707, 0, 465, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 68.389343, 62.389343, 68.634368, 62.634368, 1455, 32, 1952, 0, 0
20216, 17, 1, -68.663476, 341.538907, -57.305263, -88.203373, -967.904421, 0.000000, 58.250000, 39.128755, 466, 0.000000, 250.000000, 107, 114, 110, 3209.088648, 3390.899879, 3287.598351, 3149.237100, 3327.492101, 3225.550684, 20110618, 10:07:33.0690, 20110618, 10:08:08.0690, 20110618, 10:07:48.0690, 38.28482357, -73.96979319, 38.28420774, -73.96787664, 38.28455030, -73.96896881, 68.291167, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000020614372, 3.868329, 21.360651, 0.00000792407085, 0.00000000000000, -51.0105165004, 58.250000, 33.128755, 62.291167, 4.000000, 0, 5350.798568, 0, 466, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 67.414380, 61.414380, 68.964054, 62.964054, 1454, 32, 1952, 0, 0
20216, 18, 1, -68.351487, 353.589598, -54.169961, -87.577563, -967.905715, 0.000000, 56.125000, 38.067929, 449, 0.000000, 250.000000, 115, 122, 118, 3416.878814, 3596.555264, 3493.321675, 3353.597127, 3531.932572, 3429.592461, 20110618, 10:08:13.0850, 20110618, 10:08:48.0850, 20110618, 10:08:28.0850, 38.28412412, -73.96759958, 38.28354328, -73.96568849, 38.28387211, -73.96678799, 66.334612, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000027651451, 7.009453, 75.573472, 0.00000820365988, 0.00000000000000, -50.8599235367, 56.125000, 32.067929, 60.334612, 4.000000, 0, 4821.982448, 0, 449, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 65.489081, 59.489081, 67.221368, 61.221368, 1471, 32, 1952, 0, 0
20216, 19, 1, -68.610414, 326.447334, -58.434359, -86.750632, -968.141453, 0.000000, 55.000000, 37.500000, 385, 0.000000, 250.000000, 123, 129, 126, 3622.470648, 3777.221697, 3699.988737, 3557.474321, 3709.946241, 3633.950907, 20110618, 10:08:53.1000, 20110618, 10:09:23.1000, 20110618, 10:09:08.1000, 38.28345271, -73.96541656, 38.28291663, -73.96379316, 38.28318430, -73.96460414, 64.872120, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000021499742, 2.892956, 9.573382, 0.00000757393009, 0.00000000000000, -51.2067870768, 55.000000, 31.500000, 58.872120, 4.000000, 0, 3984.717753, 0, 385, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 64.529272, 58.529272, 65.489081, 59.489081, 1295, 28, 1708, 0, 0
20216, 20, 1, -68.214813, 357.579998, -55.889545, -86.829475, -968.204551, 0.000000, 55.000000, 37.500000, 440, 0.000000, 250.000000, 130, 137, 133, 3802.573320, 3982.031320, 3879.020931, 3734.963691, 3910.233964, 3811.485525, 20110618, 10:09:28.1000, 20110618, 10:10:03.1160, 20110618, 10:09:43.1160, 38.28282660, -73.96353056, 38.28223566, -73.96162831, 38.28256821, -73.96272376, 64.590167, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000024242765, 4.441523, 31.168866, 0.00000829624145, 0.00000000000000, -50.8111861705, 55.000000, 31.500000, 58.590167, 4.000000, 0, 4553.963146, 0, 440, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 64.529272, 58.529272, 64.891244, 58.891244, 1480, 32, 1952, 0, 0
20216, 21, 1, -69.542299, 263.405361, -58.385490, -87.089819, -968.129714, 0.000000, 55.000000, 37.500000, 440, 0.000000, 250.000000, 138, 145, 141, 4007.733622, 4189.574833, 4085.591456, 3935.257887, 4115.306127, 4012.256840, 20110618, 10:10:08.1320, 20110618, 10:10:43.1470, 20110618, 10:10:23.1320, 38.28215504, -73.96135351, 38.28158302, -73.95941288, 38.28190666, -73.96052332, 64.556459, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000016780637, 3.329557, 15.574836, 0.00000611128834, 0.00000000000000, -52.1386722477, 55.000000, 31.500000, 58.556459, 4.000000, 0, 4553.963146, 0, 440, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 64.537332, 58.537332, 64.689903, 58.689903, 1480, 32, 1952, 0, 0
20216, 22, 1, -69.308242, 277.990754, -59.673050, -89.657720, -968.435818, 0.000000, 55.000000, 37.500000, 385, 0.000000, 250.000000, 146, 152, 149, 4215.527919, 4373.591889, 4293.976624, 4141.267560, 4297.149624, 4219.191353, 20110618, 10:10:48.1470, 20110618, 10:11:18.1470, 20110618, 10:11:03.1470, 38.28150105, -73.95913570, 38.28099239, -73.95745681, 38.28124763, -73.95829994, 64.785760, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000017330012, 2.668851, 7.898421, 0.00000644968519, 0.00000000000000, -51.9046148261, 55.000000, 31.500000, 58.785760, 4.000000, 0, 3984.717753, 0, 385, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 64.682039, 58.682039, 65.279019, 59.279019, 1295, 28, 1708, 0, 0
20216, 23, 1, -68.749053, 324.095530, -57.348884, -89.926714, -967.775939, 0.000000, 56.375000, 38.189579, 451, 0.000000, 250.000000, 153, 160, 156, 4400.010349, 4584.243646, 4478.969156, 4323.340716, 4496.326920, 4401.852965, 20110618, 10:11:23.1470, 20110618, 10:11:58.1630, 20110618, 10:11:38.1630, 38.28090057, -73.95717906, 38.28031082, -73.95523160, 38.28064525, -73.95634296, 66.266479, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000021303823, 3.603930, 17.182352, 0.00000751936570, 0.00000000000000, -51.2381879278, 56.375000, 32.189579, 60.266479, 4.000000, 0, 4880.876882, 0, 451, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 65.673233, 59.673233, 67.005238, 61.005238, 1469, 32, 1952, 0, 0
20216, 24, 1, -68.913164, 310.693243, -56.159412, -88.001878, -967.900474, 0.000000, 56.125000, 38.063474, 449, 0.000000, 250.000000, 161, 168, 164, 4610.403814, 4795.354078, 4689.128546, 4521.868971, 4703.749277, 4599.473548, 20110618, 10:12:03.1780, 20110618, 10:12:38.1940, 20110618, 10:12:18.1780, 38.28022274, -73.95495533, 38.27963183, -73.95299580, 38.27996591, -73.95411946, 66.316715, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000020993332, 5.329089, 43.738840, 0.00000720841820, 0.00000000000000, -51.4216002535, 56.125000, 32.063474, 60.316715, 4.000000, 0, 4819.986214, 0, 449, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 66.181995, 60.181995, 67.005238, 61.005238, 1471, 32, 1952, 0, 0
20216, 25, 1, -68.477725, 342.694670, -56.281449, -89.067007, -968.065259, 0.000000, 56.000000, 38.000000, 392, 0.000000, 250.000000, 169, 175, 172, 4821.486082, 4981.069079, 4901.411691, 4729.983500, 4888.004502, 4809.482425, 20110618, 10:12:43.1940, 20110618, 10:13:13.1940, 20110618, 10:12:58.1940, 38.27954180, -73.95272039, 38.27902746, -73.95102196, 38.27929313, -73.95186502, 65.919476, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000023582496, 4.296715, 26.797265, 0.00000795088579, 0.00000000000000, -50.9958448489, 56.000000, 32.000000, 59.919476, 4.000000, 0, 4190.848271, 0, 392, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 65.917478, 59.917478, 65.921230, 59.921230, 1288, 28, 1708, 0, 0
20216, 26, 1, -69.401438, 277.035907, -57.347977, -88.364044, -968.121414, 0.000000, 56.000000, 38.000000, 448, 0.000000, 250.000000, 176, 183, 179, 5007.413094, 5192.546939, 5087.183401, 4914.122042, 5098.613781, 4993.507315, 20110618, 10:13:18.1940, 20110618, 10:13:53.2100, 20110618, 10:13:33.2100, 38.27893897, -73.95074265, 38.27830846, -73.94878742, 38.27867049, -73.94989795, 66.145222, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000018330085, 4.004614, 23.612924, 0.00000642753171, 0.00000000000000, -51.9195577178, 56.000000, 32.000000, 60.145222, 4.000000, 0, 4789.540881, 0, 448, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 66.060792, 60.060792, 66.285940, 60.285940, 1472, 32, 1952, 0, 0
20216, 27, 1, -69.826678, 251.195633, -58.720787, -89.667175, -968.670288, 0.000000, 56.000000, 38.000000, 392, 0.000000, 250.000000, 184, 190, 187, 5218.864175, 5377.208555, 5299.070763, 5125.209306, 5282.588175, 5203.956273, 20110618, 10:13:58.2250, 20110618, 10:14:28.2250, 20110618, 10:14:13.2250, 38.27821218, -73.94851394, 38.27765204, -73.94685185, 38.27793065, -73.94767089, 65.874557, "9.0.318.34509", 3, 20181005, 12:10:40.4520, "C:\Users\ealab\Documents\WHOIcruise\dissPapers\EV\0618_21_D_SB_mm_v9.EV", 0.007856, -9999.000000, -999.000000, 1, -90.000000, 0, 99.000000, 1, 10.000000, 1, 0.000000, 0.00000016973905, 3.907533, 18.638157, 0.00000582800949, 0.00000000000000, -52.3447974941, 56.000000, 32.000000, 59.874557, 4.000000, 0, 4190.848271, 0, 392, 0, 0, 38.000000, "Surface (depth of zero)", 0.000000, -6.000000, 250.000000, 244.000000, 65.873933, 59.873933, 65.876934, 59.876934, 1288, 28, 1708, 0, 0
